model,term,coefficient,std_error,t_value,p_value
M6_firm_year_fe,C(ticker)[T.000623.SZ],0.9193418197188737,0.47389193750331005,1.9399819810448924,0.05238187976888374
M6_firm_year_fe,C(ticker)[T.000625.SZ],-0.7547133746602278,0.41505901830870867,-1.818327855483179,0.06901403776254673
M6_firm_year_fe,C(ticker)[T.000627.SZ],-0.5067785419591988,0.341606291317346,-1.4835164188718375,0.13793725745303956
M6_firm_year_fe,C(ticker)[T.000629.SZ],-1.1943243574452904,0.2955740250369618,-4.040694568123634,5.329312931749011e-05
M6_firm_year_fe,C(ticker)[T.000630.SZ],-0.7428380108249444,0.28451365146093566,-2.6109046332595316,0.009030307219461294
M6_firm_year_fe,C(ticker)[T.000636.SZ],-0.41623258033397953,0.3359475381842291,-1.2389808914322902,0.21535257468925928
M6_firm_year_fe,C(ticker)[T.000651.SZ],1.7187974891993827,0.7632339788002271,2.2519928841497108,0.024322721699763735
M6_firm_year_fe,C(ticker)[T.000652.SZ],-0.5177665150878734,0.3187472648165248,-1.6243794762785078,0.10429484455120905
M6_firm_year_fe,C(ticker)[T.000656.SZ],-0.01793602579849595,0.22600517396116593,-0.07936112914644099,0.9367453855354219
M6_firm_year_fe,C(ticker)[T.000661.SZ],2.971291381858397,0.8185615577514167,3.6298936270847055,0.0002835380425200588
M6_firm_year_fe,C(ticker)[T.000667.SZ],-0.36859527562187994,0.2893391598000671,-1.2739211514838804,0.20269136148112732
M6_firm_year_fe,C(ticker)[T.000680.SZ],-0.20528397119684827,0.338910822754236,-0.605716776845783,0.5447028415216068
M6_firm_year_fe,C(ticker)[T.000683.SZ],-0.5160143437407148,0.3221875568615072,-1.601596128563476,0.1092449474752524
M6_firm_year_fe,C(ticker)[T.000685.SZ],0.3051118120574092,0.38609950708866964,0.7902413923241265,0.42938680682775643
M6_firm_year_fe,C(ticker)[T.000686.SZ],0.14978508990007963,0.5466368671814358,0.27401205241132054,0.7840753595303964
M6_firm_year_fe,C(ticker)[T.000688.SZ],-0.496278267182851,0.48411216274397767,-1.025130755587538,0.30530149537585416
M6_firm_year_fe,C(ticker)[T.000690.SZ],-0.21435259225837858,0.35413784587002145,-0.6052801042254377,0.5449928987443703
M6_firm_year_fe,C(ticker)[T.000703.SZ],-0.5552175261760051,0.4218312436581036,-1.3162076885561653,0.18810434383332741
M6_firm_year_fe,C(ticker)[T.000708.SZ],0.04829775661444577,0.39986654629663504,0.12078468944640544,0.9038615773632246
M6_firm_year_fe,C(ticker)[T.000709.SZ],-0.7440513118894999,0.24137385493414462,-3.082567961192415,0.0020522286373936068
M6_firm_year_fe,C(ticker)[T.000712.SZ],-0.559357643179618,0.28211163443521403,-1.9827528357681845,0.04739504462558644
M6_firm_year_fe,C(ticker)[T.000717.SZ],-0.4070015250353444,0.27143499489187156,-1.499443817837405,0.13375853339709
M6_firm_year_fe,C(ticker)[T.000718.SZ],-0.41992632017372344,0.33848596558411365,-1.2406018649815242,0.21475286266558247
M6_firm_year_fe,C(ticker)[T.000723.SZ],-1.034524268329103,0.29064430195836044,-3.5594169965090714,0.0003716789788255851
M6_firm_year_fe,C(ticker)[T.000725.SZ],-1.5777354997653394,0.2772817934659019,-5.690007555289986,1.2703375102733375e-08
M6_firm_year_fe,C(ticker)[T.000726.SZ],0.17749531885353173,0.4943528419673509,0.35904581461929624,0.719560816092764
M6_firm_year_fe,C(ticker)[T.000728.SZ],-0.6540792863191103,0.25071160500743844,-2.6088911452651113,0.009083613275720916
M6_firm_year_fe,C(ticker)[T.000729.SZ],-0.6802533288245004,0.2902811963482095,-2.343428845485728,0.019107406491760463
M6_firm_year_fe,C(ticker)[T.000733.SZ],1.9013011979868888,2.813251369329322,0.6758376513081227,0.4991437267653922
M6_firm_year_fe,C(ticker)[T.000738.SZ],-0.5696194537259145,0.3224679066574127,-1.7664376577203809,0.07732245199458038
M6_firm_year_fe,C(ticker)[T.000739.SZ],-0.20141515011239863,0.3757588699281148,-0.5360223436666464,0.5919431083482662
M6_firm_year_fe,C(ticker)[T.000750.SZ],-0.8549087352489785,0.2712100771483452,-3.152201216997422,0.0016204456473113053
M6_firm_year_fe,C(ticker)[T.000758.SZ],-0.33257196177418613,0.2855972521327402,-1.1644788571691613,0.24423000670173456
M6_firm_year_fe,C(ticker)[T.000762.SZ],-0.4310981287708315,0.3891807941400309,-1.1077065858900488,0.26798855417603507
M6_firm_year_fe,C(ticker)[T.000768.SZ],-1.059411014279428,0.27525120095349553,-3.8488878908049466,0.00011865529269684824
M6_firm_year_fe,C(ticker)[T.000776.SZ],-0.7664094397084401,0.24937343177526683,-3.0733403885588007,0.0021167688877493695
M6_firm_year_fe,C(ticker)[T.000777.SZ],0.13192271708473643,0.9748096196772771,0.13533177599171733,0.8923495625629393
M6_firm_year_fe,C(ticker)[T.000778.SZ],-0.36559300602621236,0.2758201866208889,-1.325475885232124,0.18501336249174882
M6_firm_year_fe,C(ticker)[T.000783.SZ],-0.8276363061110438,0.28325293534749785,-2.9218984265624304,0.003479049797383654
M6_firm_year_fe,C(ticker)[T.000785.SZ],-0.48575537536060887,0.4933962829206534,-0.9845136499310163,0.3248630233511671
M6_firm_year_fe,C(ticker)[T.000786.SZ],0.1508917185722986,0.5991819210494855,0.2518295583885561,0.8011728091525019
M6_firm_year_fe,C(ticker)[T.000792.SZ],-0.4597577484503217,0.46452184369428867,-0.989744087799879,0.32229921981174026
M6_firm_year_fe,C(ticker)[T.000793.SZ],-0.5445611469703966,0.32769522763108316,-1.6617915094676308,0.09655458523431709
M6_firm_year_fe,C(ticker)[T.000800.SZ],-0.7745910715414025,0.3136936332259764,-2.469259779280914,0.013539288888559204
M6_firm_year_fe,C(ticker)[T.000807.SZ],-0.5474288114852933,0.29916452429636514,-1.8298587132710529,0.06727106853195923
M6_firm_year_fe,C(ticker)[T.000816.SZ],-0.26276942982609375,0.38925687383056856,-0.6750540516863657,0.4996414246759512
M6_firm_year_fe,C(ticker)[T.000818.SZ],-0.26437075066344684,0.33497946180261734,-0.7892148051131092,0.4299864702820372
M6_firm_year_fe,C(ticker)[T.000822.SZ],-0.7746266654997477,0.5800519334504548,-1.3354436401786642,0.18173118975395375
M6_firm_year_fe,C(ticker)[T.000823.SZ],0.0033981910585186193,0.3121229180242191,0.010887348740776983,0.9913133241435942
M6_firm_year_fe,C(ticker)[T.000825.SZ],-0.8222468969563396,0.2934249433471807,-2.8022392628818067,0.00507492203781334
M6_firm_year_fe,C(ticker)[T.000826.SZ],-0.0717098911246311,0.3739899591884534,-0.19174282454063563,0.847943659189523
M6_firm_year_fe,C(ticker)[T.000829.SZ],-0.3533689347108957,0.2857614677428885,-1.2365870650861732,0.21624042444291847
M6_firm_year_fe,C(ticker)[T.000830.SZ],-0.10565249140312631,0.3630127384603806,-0.2910434819759287,0.7710180644006682
M6_firm_year_fe,C(ticker)[T.000831.SZ],-0.609738100637971,0.687128794302847,-0.887370905852671,0.3748792420852104
M6_firm_year_fe,C(ticker)[T.000839.SZ],-0.7088869512259474,0.2798163528356002,-2.533400725305136,0.011296173268078712
M6_firm_year_fe,C(ticker)[T.000848.SZ],0.10029955440183111,0.3609226181148419,0.27789766938329374,0.7810909130274398
M6_firm_year_fe,C(ticker)[T.000850.SZ],-0.19517705381280903,0.4252736699134975,-0.4589445987862566,0.6462739507758497
M6_firm_year_fe,C(ticker)[T.000858.SZ],0.3603877091374328,0.962428141296535,0.37445674505312837,0.7080645320300307
M6_firm_year_fe,C(ticker)[T.000860.SZ],-0.04734141594740708,0.31794759485020685,-0.14889691481928277,0.8816349756952028
M6_firm_year_fe,C(ticker)[T.000869.SZ],0.6821061414722976,0.39817330247175103,1.7130885904152016,0.08669624274088597
M6_firm_year_fe,C(ticker)[T.000876.SZ],-0.36224293871460594,0.37047443561016974,-0.9777812013344279,0.3281825505140329
M6_firm_year_fe,C(ticker)[T.000877.SZ],-0.6443054009179223,0.7671622359539811,-0.8398554708792672,0.40098942712883046
M6_firm_year_fe,C(ticker)[T.000878.SZ],-0.648923407116661,0.29411362475136754,-2.2063697581682455,0.027358120703633523
M6_firm_year_fe,C(ticker)[T.000883.SZ],-0.8104054121061645,0.2642592676987698,-3.066705736239112,0.002164318081942253
M6_firm_year_fe,C(ticker)[T.000886.SZ],-0.2673779502490298,0.33559746977389765,-0.7967221875336861,0.425612395072818
M6_firm_year_fe,C(ticker)[T.000887.SZ],-0.1511051724879068,0.3642932592307214,-0.4147899217432565,0.678295698015579
M6_firm_year_fe,C(ticker)[T.000895.SZ],0.05897336499821959,0.33778989361455464,0.17458593674064427,0.8614049997178973
M6_firm_year_fe,C(ticker)[T.000897.SZ],-0.6753431111475726,0.3189352742780741,-2.1174926877443876,0.03421805523738359
M6_firm_year_fe,C(ticker)[T.000898.SZ],-1.140612079640266,0.27322428172384167,-4.174636574918794,2.9846212541170002e-05
M6_firm_year_fe,C(ticker)[T.000900.SZ],0.5626562204811124,0.41485926923164734,1.3562580426928796,0.17501708014191208
M6_firm_year_fe,C(ticker)[T.000912.SZ],-0.02421022381317125,0.2975421852708541,-0.08136736574389465,0.9351498013939719
M6_firm_year_fe,C(ticker)[T.000917.SZ],-0.41301904839694087,0.3453826381985795,-1.1958303710665197,0.23176276138271168
M6_firm_year_fe,C(ticker)[T.000919.SZ],0.045540958800829985,0.32835859858889244,0.13869275540990972,0.8896929431156714
M6_firm_year_fe,C(ticker)[T.000921.SZ],0.320837400230202,0.550844765936264,0.5824461265142071,0.560266219452161
M6_firm_year_fe,C(ticker)[T.000926.SZ],0.37634536418038733,0.5044721101476889,0.7460181774374182,0.4556564344936863
M6_firm_year_fe,C(ticker)[T.000927.SZ],-1.0282133635847042,0.36290254942998973,-2.833304327014833,0.004606950325420431
M6_firm_year_fe,C(ticker)[T.000930.SZ],-0.6367221306120406,0.39741709415017634,-1.6021508384625134,0.10912225824050555
M6_firm_year_fe,C(ticker)[T.000931.SZ],-0.4133284817330067,0.3551953033823235,-1.1636653913976729,0.24455963991192708
M6_firm_year_fe,C(ticker)[T.000932.SZ],-0.3329948724276103,0.3382885377632119,-0.9843516266598812,0.32494265366214503
M6_firm_year_fe,C(ticker)[T.000933.SZ],0.24878263250126786,0.5811759874001887,0.4280676385377912,0.6686018767557376
M6_firm_year_fe,C(ticker)[T.000937.SZ],-0.1470757461893405,0.42592288920725624,-0.3453107356195001,0.7298607766342586
M6_firm_year_fe,C(ticker)[T.000938.SZ],-0.4806106513173125,0.33042954237723177,-1.4545026690398883,0.14580699403393282
M6_firm_year_fe,C(ticker)[T.000939.SZ],0.2138592697275363,0.8105723626195079,0.2638373568973068,0.7919052475103501
M6_firm_year_fe,C(ticker)[T.000951.SZ],0.7295179439053614,0.36706902946720116,1.9874134981211926,0.04687659308019851
M6_firm_year_fe,C(ticker)[T.000959.SZ],-0.7479505323629217,0.2621126846900695,-2.8535457307124323,0.004323430480546044
M6_firm_year_fe,C(ticker)[T.000960.SZ],-0.4168328055915134,0.30909379092607114,-1.3485641505209376,0.17747700202516825
M6_firm_year_fe,C(ticker)[T.000961.SZ],0.12250609769200421,0.28019046600798725,0.43722436183289687,0.6619486436169375
M6_firm_year_fe,C(ticker)[T.000962.SZ],-0.7865719906184028,0.4398270376861653,-1.7883666151048545,0.0737168788319808
M6_firm_year_fe,C(ticker)[T.000963.SZ],0.22974766527344867,0.3750635663511844,0.6125566060936144,0.5401695583703133
M6_firm_year_fe,C(ticker)[T.000967.SZ],-0.5336840882176361,0.3355410748788929,-1.590517907264436,0.11171811244268957
M6_firm_year_fe,C(ticker)[T.000968.SZ],-0.011056259164942071,0.3559875119794147,-0.031057997241154375,0.9752232868420977
M6_firm_year_fe,C(ticker)[T.000969.SZ],-0.3612761876418102,0.3462302794659297,-1.0434563614687,0.29673698168839346
M6_firm_year_fe,C(ticker)[T.000970.SZ],-0.4287285725164859,0.34812562976742195,-1.231534066603811,0.21812318350938897
M6_firm_year_fe,C(ticker)[T.000973.SZ],-0.18744219136427526,0.308859136147313,-0.6068856945674844,0.5439267723982956
M6_firm_year_fe,C(ticker)[T.000975.SZ],-0.7209408201169681,0.32776704746595237,-2.1995524739010186,0.027838662274009145
M6_firm_year_fe,C(ticker)[T.000977.SZ],-0.1954305805492873,0.33449674672713964,-0.5842525598872466,0.5590504043489739
M6_firm_year_fe,C(ticker)[T.000983.SZ],-0.5810014217543185,0.30198153715619835,-1.9239633893703858,0.05435917261653186
M6_firm_year_fe,C(ticker)[T.000987.SZ],-0.3095074241138212,0.37442178258708947,-0.8266277190799673,0.40844810129283204
M6_firm_year_fe,C(ticker)[T.000988.SZ],-0.29055977675308203,0.3289591174938396,-0.8832701734084732,0.3770903149780538
M6_firm_year_fe,C(ticker)[T.000990.SZ],-0.19458089986773827,0.4767040870588366,-0.4081796341798982,0.6831417988547829
M6_firm_year_fe,C(ticker)[T.000997.SZ],-0.20202010402033513,0.3320951885949436,-0.6083198762230156,0.5429753408802531
M6_firm_year_fe,C(ticker)[T.000998.SZ],-0.5394023664662985,0.4711714251274362,-1.1448112888433506,0.25228733799296355
M6_firm_year_fe,C(ticker)[T.000999.SZ],0.6050236754762442,0.5388174758298738,1.122873148359565,0.26149137306318126
M6_firm_year_fe,C(ticker)[T.001696.SZ],-0.23021207886227368,0.31890327653188466,-0.7218868409439392,0.4703640522858601
M6_firm_year_fe,C(ticker)[T.001872.SZ],0.433121984461356,0.3556251419664956,1.217917220549501,0.22325543148697846
M6_firm_year_fe,C(ticker)[T.001914.SZ],-0.032680516158064936,0.4638408368521465,-0.0704563151012125,0.9438304695987657
M6_firm_year_fe,C(ticker)[T.001979.SZ],-0.3162195906514963,0.8121421826471429,-0.38936481494015246,0.6970062960800072
M6_firm_year_fe,C(ticker)[T.002001.SZ],0.11731459372862969,0.6377470566677356,0.1839516035426413,0.8540514217077422
M6_firm_year_fe,C(ticker)[T.002004.SZ],0.611748964925248,0.828966834662747,0.7379655486146549,0.46053538467802235
M6_firm_year_fe,C(ticker)[T.002007.SZ],-0.357740287501849,0.35753070685093397,-1.0005861892332577,0.3170269097414081
M6_firm_year_fe,C(ticker)[T.002008.SZ],-0.35506219335102013,0.3266887870249299,-1.0868514851228273,0.27710245000476186
M6_firm_year_fe,C(ticker)[T.002010.SZ],-0.21571704271481532,0.41773568141822104,-0.516396018607871,0.6055778459405146
M6_firm_year_fe,C(ticker)[T.002019.SZ],-0.7967446145491142,0.9492621825555975,-0.8393304075425437,0.4012839242974564
M6_firm_year_fe,C(ticker)[T.002022.SZ],-0.0936367935680415,0.3598604939289113,-0.2602030374207706,0.794707161418319
M6_firm_year_fe,C(ticker)[T.002024.SZ],-0.9021761193501007,0.31314211817058113,-2.881043676336918,0.003963607114798838
M6_firm_year_fe,C(ticker)[T.002025.SZ],0.4105190720826853,0.39717237140993883,1.0336043029009456,0.30132118698814614
M6_firm_year_fe,C(ticker)[T.002027.SZ],-0.9328429425625924,0.7939550487415452,-1.174931684156667,0.2400220483395311
M6_firm_year_fe,C(ticker)[T.002028.SZ],0.811997378787236,0.5334978643544123,1.5220255469435422,0.12800267962416845
M6_firm_year_fe,C(ticker)[T.002030.SZ],-0.3401449870971199,0.48122343680145774,-0.7068337929631142,0.4796697715622721
M6_firm_year_fe,C(ticker)[T.002032.SZ],0.7552219839441102,0.5085549879704124,1.48503505384564,0.1375345385936974
M6_firm_year_fe,C(ticker)[T.002038.SZ],0.18602705173446032,0.4633890760437006,0.40144893643741564,0.68808962630368
M6_firm_year_fe,C(ticker)[T.002041.SZ],0.2661590521447384,0.39690735642051445,0.6705823105549821,0.502486654615221
M6_firm_year_fe,C(ticker)[T.002044.SZ],-1.3199379486735954,0.6012545612809117,-2.195306337238593,0.02814163062724196
M6_firm_year_fe,C(ticker)[T.002048.SZ],0.2966538464540666,0.519011000951101,0.5715752573846042,0.5676097618970162
M6_firm_year_fe,C(ticker)[T.002049.SZ],0.4521145663100443,1.4059671330951868,0.3215683750122452,0.7477797053270919
M6_firm_year_fe,C(ticker)[T.002050.SZ],-0.6252467152842934,0.5186971430195861,-1.2054176964315455,0.22804209326134572
M6_firm_year_fe,C(ticker)[T.002051.SZ],0.22820546654601265,0.2932686489421094,0.7781447739784143,0.4364836697317692
M6_firm_year_fe,C(ticker)[T.002052.SZ],-0.39400249406215276,0.8287542335321811,-0.47541536214288715,0.6344909469993449
M6_firm_year_fe,C(ticker)[T.002056.SZ],0.15099463715487813,0.36592558102347644,0.4126375552443022,0.6798721817661378
M6_firm_year_fe,C(ticker)[T.002064.SZ],-0.002194298243581287,0.6258222357622726,-0.0035062644281224006,0.9972024114789177
M6_firm_year_fe,C(ticker)[T.002065.SZ],-0.4608974760342026,0.4539187857741221,-1.015374314698562,0.30992743199538964
M6_firm_year_fe,C(ticker)[T.002069.SZ],-0.2941360273591321,1.4403997725770354,-0.20420443890579767,0.8381937426996261
M6_firm_year_fe,C(ticker)[T.002073.SZ],0.11054097856994066,0.5769629220252097,0.19159113064307226,0.8480624905310643
M6_firm_year_fe,C(ticker)[T.002074.SZ],-0.7056644477392152,0.2697254542063338,-2.6162323085732875,0.008890604638955897
M6_firm_year_fe,C(ticker)[T.002078.SZ],-0.056576740090216564,0.3069516365264019,-0.18431809235638402,0.8537639214318544
M6_firm_year_fe,C(ticker)[T.002080.SZ],0.1266768484248287,0.31133964816846965,0.40687669935401977,0.6840985502115218
M6_firm_year_fe,C(ticker)[T.002081.SZ],0.1731472457044542,0.36660244015376114,0.4723024910358819,0.6367108925724423
M6_firm_year_fe,C(ticker)[T.002083.SZ],-0.19623850313229424,0.37242493402853705,-0.5269209582977532,0.5982484789907572
M6_firm_year_fe,C(ticker)[T.002085.SZ],-0.12169828504208059,0.49556531505447604,-0.2455746626026534,0.8060115049979589
M6_firm_year_fe,C(ticker)[T.002092.SZ],-0.4902698988471657,0.5256919113620572,-0.9326183040878188,0.35101707923686154
M6_firm_year_fe,C(ticker)[T.002106.SZ],-0.12741775708722078,0.6152622445161717,-0.20709503666590043,0.8359356382443428
M6_firm_year_fe,C(ticker)[T.002110.SZ],0.44725782318591795,0.3357156751829535,1.3322518316792262,0.18277744961786413
M6_firm_year_fe,C(ticker)[T.002120.SZ],-0.40754753724029574,0.28875924376245465,-1.411374860004694,0.15813411172338976
M6_firm_year_fe,C(ticker)[T.002122.SZ],-0.19014615873809168,0.49691839109518454,-0.38265067694318694,0.7019787900093941
M6_firm_year_fe,C(ticker)[T.002123.SZ],-0.9367784731103683,0.47330544858139406,-1.9792260493051794,0.04779056130609681
M6_firm_year_fe,C(ticker)[T.002128.SZ],0.20398177420227454,0.46280229709566834,0.44075359064198505,0.6593913949344219
M6_firm_year_fe,C(ticker)[T.002129.SZ],-0.72840648656329,0.2700434046027586,-2.697368179144372,0.00698899495911817
M6_firm_year_fe,C(ticker)[T.002131.SZ],-0.6965260194062549,0.36810365948687496,-1.8922007468689404,0.05846423890855516
M6_firm_year_fe,C(ticker)[T.002138.SZ],-0.337530762862447,0.34387753998382786,-0.9815434962060059,0.32632479587678265
M6_firm_year_fe,C(ticker)[T.002142.SZ],0.7478012177666599,0.6481038122296902,1.1538293767999572,0.2485701277414839
M6_firm_year_fe,C(ticker)[T.002146.SZ],0.8556316999063468,0.30075689953579504,2.844927917620432,0.004442147427609844
M6_firm_year_fe,C(ticker)[T.002152.SZ],-0.7386249948904628,0.317534327426259,-2.326126440808179,0.020011806380568112
M6_firm_year_fe,C(ticker)[T.002153.SZ],-0.6618475497757108,0.6383179227186359,-1.0368619244730914,0.2998002109954847
M6_firm_year_fe,C(ticker)[T.002155.SZ],-0.49797941998233364,0.33042177021170177,-1.5071023306463052,0.13178442949889577
M6_firm_year_fe,C(ticker)[T.002156.SZ],-0.9934629901640247,0.3663738492003069,-2.7116099916314456,0.006695732239523976
M6_firm_year_fe,C(ticker)[T.002174.SZ],0.09843111342272713,1.1114911412951374,0.0885577129369045,0.9294334161742202
M6_firm_year_fe,C(ticker)[T.002179.SZ],-0.07936568003480576,0.327199089529682,-0.24256082175805097,0.8083456345843427
M6_firm_year_fe,C(ticker)[T.002180.SZ],-1.2133800089529594,1.142859953488237,-1.061704896780643,0.2883696756435543
M6_firm_year_fe,C(ticker)[T.002185.SZ],-0.9203962578766164,0.3495850112470585,-2.6328252878844243,0.008467789339445808
M6_firm_year_fe,C(ticker)[T.002191.SZ],0.06468337641247827,0.5293751449144047,0.12218816284420947,0.9027500008908831
M6_firm_year_fe,C(ticker)[T.002194.SZ],-0.10279614728293542,0.33343622372314863,-0.3082932806013507,0.7578591785202085
M6_firm_year_fe,C(ticker)[T.002195.SZ],-0.8266040149920455,0.34124788810693074,-2.422297818684309,0.015422705177058006
M6_firm_year_fe,C(ticker)[T.002202.SZ],-0.483379949674685,0.3237832308628779,-1.4929122437455578,0.13546015974449424
M6_firm_year_fe,C(ticker)[T.002203.SZ],-0.38891740141968084,0.29384543594043566,-1.3235441284802425,0.18565449136532575
M6_firm_year_fe,C(ticker)[T.002223.SZ],0.2241713047566824,0.6351639962413244,0.3529345272768117,0.7241375253305501
M6_firm_year_fe,C(ticker)[T.002230.SZ],-1.0993416936871536,0.4837379284972824,-2.2725976792893334,0.023050435622880398
M6_firm_year_fe,C(ticker)[T.002233.SZ],0.42959366767834756,0.49979859745423916,0.8595335598509368,0.3900462129038953
M6_firm_year_fe,C(ticker)[T.002236.SZ],0.13047456786650216,0.5046484671876476,0.25854545559926717,0.7959859725551306
M6_firm_year_fe,C(ticker)[T.002240.SZ],-0.45115765452710654,0.4327387745329007,-1.0425635073124362,0.2971504980314258
M6_firm_year_fe,C(ticker)[T.002241.SZ],-0.8221012134872668,0.515300621946074,-1.5953817606168141,0.1106268921869313
M6_firm_year_fe,C(ticker)[T.002242.SZ],0.25789338052941124,0.33259160300408563,0.7754055670679191,0.4381000465626873
M6_firm_year_fe,C(ticker)[T.002244.SZ],-0.0915994408092471,0.26978275168956223,-0.33953038226346716,0.7342102132099838
M6_firm_year_fe,C(ticker)[T.002250.SZ],-0.31016111048918427,0.5587260718510183,-0.5551219571008086,0.5788112451525982
M6_firm_year_fe,C(ticker)[T.002252.SZ],-1.1388470455532202,0.30647813897473036,-3.7159160825076665,0.0002024687781714731
M6_firm_year_fe,C(ticker)[T.002266.SZ],-0.6903879070690634,0.31400504367872917,-2.198652285902217,0.027902656110078104
M6_firm_year_fe,C(ticker)[T.002268.SZ],-0.7162540059826595,0.3635162991135725,-1.9703490812632916,0.04879837695638161
M6_firm_year_fe,C(ticker)[T.002269.SZ],-0.42771016946480334,0.3028991550465454,-1.4120546800438538,0.1579338615432797
M6_firm_year_fe,C(ticker)[T.002271.SZ],0.1825126443950118,0.5546192890235365,0.3290773473031272,0.7420972257903624
M6_firm_year_fe,C(ticker)[T.002273.SZ],-0.35620232532627744,0.3938709883475175,-0.9043629408216162,0.3658029821795773
M6_firm_year_fe,C(ticker)[T.002281.SZ],-0.1185269682448224,0.42045562924451385,-0.2819012518819046,0.7780192295885917
M6_firm_year_fe,C(ticker)[T.002292.SZ],-0.45091898604688196,0.43233689786164203,-1.0429805743556653,0.2969572897341495
M6_firm_year_fe,C(ticker)[T.002294.SZ],-0.19504648151890946,0.594999658737061,-0.327809400652284,0.7430557790468673
M6_firm_year_fe,C(ticker)[T.002299.SZ],0.39477720685031975,1.1417048127740255,0.34577870079317685,0.7295090332312281
M6_firm_year_fe,C(ticker)[T.002304.SZ],2.895235589535228,0.3477233075006579,8.326262655055846,8.343457462290776e-17
M6_firm_year_fe,C(ticker)[T.002310.SZ],-0.40247518162376594,0.3871399004909415,-1.0396117297994276,0.29852032509201
M6_firm_year_fe,C(ticker)[T.002311.SZ],-0.19186063311341311,0.3241517632133653,-0.5918852059031539,0.5539274610848494
M6_firm_year_fe,C(ticker)[T.002340.SZ],-0.6581381704853861,0.3443141748824138,-1.911446633616365,0.055947208688007496
M6_firm_year_fe,C(ticker)[T.002352.SZ],-0.47837435519382243,0.29288312536330036,-1.6333284978451168,0.10239992627368756
M6_firm_year_fe,C(ticker)[T.002353.SZ],0.5423307059906546,0.5261668887480679,1.030719943782563,0.30267216945121334
M6_firm_year_fe,C(ticker)[T.002368.SZ],-0.10704292368029246,0.3499483770502251,-0.30588204061003404,0.7596944605175053
M6_firm_year_fe,C(ticker)[T.002371.SZ],0.7352376845194425,1.621188763547985,0.4535176291935116,0.6501760518812569
M6_firm_year_fe,C(ticker)[T.002372.SZ],-0.30002949329491424,0.35244286489524806,-0.8512854796594848,0.3946107889209379
M6_firm_year_fe,C(ticker)[T.002373.SZ],-0.4675143552581787,0.34023956834517477,-1.3740740312246194,0.16941870052613295
M6_firm_year_fe,C(ticker)[T.002384.SZ],-0.39614480114783024,0.38652067105887133,-1.0248993929938952,0.3054106610686632
M6_firm_year_fe,C(ticker)[T.002385.SZ],-0.9579190956847793,0.5053340185547194,-1.895615692813391,0.058010880648130314
M6_firm_year_fe,C(ticker)[T.002396.SZ],0.09684034112035694,0.3273624158949119,0.29581997327220394,0.7673675688425453
M6_firm_year_fe,C(ticker)[T.002399.SZ],-0.6792544075569856,0.540055922569092,-1.257748279707247,0.20848280576476508
M6_firm_year_fe,C(ticker)[T.002405.SZ],-0.8034283107526914,0.42971410373717805,-1.8696810362177094,0.061528124493819114
M6_firm_year_fe,C(ticker)[T.002408.SZ],-0.4660146422855443,0.7448752757412508,-0.6256277493192364,0.5315591332885019
M6_firm_year_fe,C(ticker)[T.002410.SZ],-0.7874367333785144,0.5360652019543255,-1.4689196957903015,0.14185457177310903
M6_firm_year_fe,C(ticker)[T.002414.SZ],-0.8778359476196648,0.42218355739884283,-2.079275547887718,0.03759203126052595
M6_firm_year_fe,C(ticker)[T.002415.SZ],-0.7563902111938616,0.3127724548616581,-2.4183402324492396,0.015591490783175387
M6_firm_year_fe,C(ticker)[T.002422.SZ],0.11889925815910928,0.4588855449794335,0.2591043877061722,0.7955546994791638
M6_firm_year_fe,C(ticker)[T.002423.SZ],-0.4223064953628283,0.323792983546086,-1.3042484452190755,0.19214888699488564
M6_firm_year_fe,C(ticker)[T.002429.SZ],-0.49511886316457177,0.3446198084015798,-1.436710401125921,0.15080029831057415
M6_firm_year_fe,C(ticker)[T.002430.SZ],-0.053095213295660554,0.31714004747945523,-0.16741882243395997,0.8670405160266659
M6_firm_year_fe,C(ticker)[T.002439.SZ],-0.3783303525590337,0.3247959681766567,-1.1648246580242636,0.24408997556026202
M6_firm_year_fe,C(ticker)[T.002444.SZ],0.05630542326705039,0.4205462272631599,0.13388640681305378,0.8934923992961683
M6_firm_year_fe,C(ticker)[T.002456.SZ],-0.6012600975693051,0.680466576528684,-0.8835997509775705,0.3769123135236716
M6_firm_year_fe,C(ticker)[T.002459.SZ],0.5866493457694548,0.2659204583765983,2.2061083579309955,0.027376413657965632
M6_firm_year_fe,C(ticker)[T.002460.SZ],-0.09516875809293872,1.3324176075859893,-0.07142562328139819,0.9430590172553328
M6_firm_year_fe,C(ticker)[T.002461.SZ],-0.47996229007676955,0.3303565698117034,-1.4528613441843714,0.1462622555969511
M6_firm_year_fe,C(ticker)[T.002463.SZ],-0.5522181428137801,0.32185414212108854,-1.715740363552704,0.08620957359524216
M6_firm_year_fe,C(ticker)[T.002465.SZ],-0.7335769223771186,0.35167439877464257,-2.085954863172181,0.03698271188112124
M6_firm_year_fe,C(ticker)[T.002466.SZ],0.34922599929117587,3.3961248415541743,0.1028307307841366,0.918097314904182
M6_firm_year_fe,C(ticker)[T.002468.SZ],-0.33385602494939864,0.36109492578520097,-0.9245658166572922,0.3551918009863828
M6_firm_year_fe,C(ticker)[T.002475.SZ],-0.6754866426976076,0.4387045526246983,-1.5397301866513133,0.1236261354613034
M6_firm_year_fe,C(ticker)[T.002493.SZ],-1.3366309877463423,0.3972883957592162,-3.3643846687040706,0.0007671453921682129
